,mst_id,det_id,date,dtv,values,weekday,day_type,yeartime
55011,4014,4014013,2019-07-04,25018,"[0.003117755216244304, 0.0010392517387481015, 0.0009193380765848589, 0.001119194180190263, 0.004756575265808618, 0.03625389719402031, 0.07758413941961788, 0.07494603885202654, 0.0721080821808298, 0.06163562235190663, 0.05436086018066992, 0.05500039971220721, 0.05548005436086018, 0.06047645695099528, 0.0631545287393077, 0.06395395315372931, 0.058198097369893675, 0.06259493164921257, 0.06035654328883204, 0.04336877448237269, 0.032416660004796545, 0.02430250219841714, 0.021104804540730673, 0.011751538891997761]",3,2.0,1.0
55012,4014,4014013,2019-07-03,23640,"[0.003722504230118443, 0.0014382402707275805, 0.0010998307952622673, 0.0014382402707275805, 0.004991539763113367, 0.041159052453468695, 0.08164128595600677, 0.07656514382402707, 0.06082910321489002, 0.06235194585448393, 0.04276649746192893, 0.05532994923857868, 0.05228426395939086, 0.06015228426395939, 0.06400169204737732, 0.0633248730964467, 0.06662436548223351, 0.06751269035532995, 0.06281725888324872, 0.04428934010152284, 0.03257191201353638, 0.024957698815566837, 0.018189509306260575, 0.00994077834179357]",2,5.0,4.0
55013,4014,4014013,2019-07-02,24579,"[0.0026852190894666177, 0.0008950730298222059, 0.0009357581675413972, 0.0009764433052605883, 0.004556735424549412, 0.04263802432971236, 0.0793360185524228, 0.07758655763049759, 0.07343667358314009, 0.06574718255421294, 0.05610480491476463, 0.05317547499898287, 0.05590137922616868, 0.055697953537572724, 0.06045811465071809, 0.06232963098580089, 0.06346881484193824, 0.06521827576386346, 0.0645266284226372, 0.0392204727613003, 0.02994426136132471, 0.02038325399731478, 0.016192684812238088, 0.008584564058749338]",1,1.0,4.0
55014,4014,4014013,2019-07-01,23786,"[0.0049609013705541076, 0.0010930799630034474, 0.0013453291852350122, 0.000966955351887665, 0.005129067518708484, 0.045573026149836035, 0.08126629109560246, 0.07264777600269066, 0.0673505423358278, 0.06638358698394013, 0.0573026149836038, 0.052972336668628606, 0.06192718405784915, 0.06722441772471202, 0.05650382577987051, 0.058816110316993186, 0.06470192550239637, 0.06360884553939292, 0.06096022870596149, 0.04141091398301522, 0.026107794500966956, 0.018960733204405954, 0.013789624148658875, 0.008996888926259144]",0,1.0,4.0
55015,4014,4014014,2019-09-30,11010,"[0.004450499545867393, 0.002815622161671208, 0.002815622161671208, 0.0016348773841961854, 0.0032697547683923707, 0.013169845594913715, 0.04223433242506812, 0.07593097184377838, 0.08455949137148047, 0.05776566757493188, 0.0561307901907357, 0.04940962761126249, 0.0485921889191644, 0.04741144414168937, 0.056039963669391464, 0.07838328792007267, 0.07956403269754768, 0.07465940054495913, 0.08092643051771117, 0.05821980018165304, 0.02861035422343324, 0.022615803814713897, 0.01880108991825613, 0.011989100817438692]",0,1.0,3.0
55016,4014,4014014,2019-09-29,7547,"[0.019477938253610706, 0.012455280243805485, 0.008612693785610177, 0.005035113290049026, 0.00371008347687823, 0.007685172916390618, 0.010335232542732211, 0.015900357758049558, 0.023983039618391412, 0.03922088246985557, 0.05273618656419769, 0.05803630581688088, 0.06744401749039354, 0.0702265800980522, 0.07526169338810124, 0.08135683052868689, 0.10573737909102955, 0.08188684245395521, 0.07115410096727176, 0.06823903537829601, 0.04571352855439247, 0.034980787067709025, 0.02597058433814761, 0.01484033390751292]",6,2.0,3.0
55017,4014,4014014,2019-09-28,7926,"[0.017789553368660106, 0.009714862477920767, 0.007696189755235933, 0.004920514761544285, 0.006182185213222307, 0.008579359071410548, 0.014256876103961645, 0.02195306585919758, 0.035074438556649004, 0.046303305576583395, 0.06056018168054504, 0.07595256119101691, 0.07633106232652032, 0.07734039868786273, 0.07734039868786273, 0.0697703759777946, 0.06535452939692152, 0.06699470098410296, 0.06813020439061317, 0.055387332828665155, 0.046555639666919, 0.03608377491799142, 0.026747413575574062, 0.02498107494322483]",5,2.0,3.0
55018,4014,4014014,2019-09-27,12157,"[0.007074113679361685, 0.0040305996545200295, 0.0023854569383894055, 0.0018096569877436867, 0.003783828247100436, 0.012667598914205807, 0.034959282717775764, 0.062433166077157196, 0.0529735954594061, 0.046886567409722794, 0.052397795508760385, 0.04984782429875792, 0.062021880398124535, 0.07271530805297359, 0.07213950810232787, 0.07592333634942831, 0.07468947931233035, 0.0676976227687752, 0.06424282306490088, 0.06786213704038825, 0.048778481533273015, 0.026815826272929177, 0.020811055359052397, 0.015053055852595212]",4,1.0,3.0
55019,4014,4014014,2019-09-26,11295,"[0.005931828242585215, 0.0026560424966799467, 0.0026560424966799467, 0.0024789729969012836, 0.0035413899955732625, 0.012837538733953076, 0.03886675520141655, 0.07197875166002655, 0.07808764940239044, 0.06135458167330677, 0.05382912793271359, 0.04718902169101372, 0.04984506418769367, 0.05285524568393094, 0.053563523683045594, 0.07613988490482515, 0.07932713590084108, 0.07915006640106241, 0.07915006640106241, 0.056219566179725546, 0.031341301460823374, 0.02390438247011952, 0.0216024789729969, 0.015493581230633024]",3,1.0,3.0
55020,4014,4014014,2019-09-25,10911,"[0.006690495829896435, 0.004490880762533223, 0.0016497113005224085, 0.002107964439556411, 0.003299422601044817, 0.01328934103198607, 0.04243424067454862, 0.07377875538447438, 0.08065255246998441, 0.05526532856750069, 0.046833470809275045, 0.055356979195307486, 0.04426725323068463, 0.04829988085418385, 0.05618183484556869, 0.08001099807533682, 0.07240399596737238, 0.08211896251489323, 0.08386032444322243, 0.0577398955182843, 0.03308587663825497, 0.02456236825222253, 0.02107964439556411, 0.010539822197782055]",2,1.0,3.0
55021,4014,4014014,2019-09-24,10983,"[0.0062824364927615405, 0.0035509423654739142, 0.0025493945188017845, 0.0017299462806154968, 0.003004643540016389, 0.01338432122370937, 0.04088136210507148, 0.07338614221979423, 0.08394791951197304, 0.0579987253027406, 0.04725484840207594, 0.05472093234999545, 0.04898479468269143, 0.045889101338432124, 0.05417463352453792, 0.07903123008285533, 0.0845852681416735, 0.08567786579258854, 0.07721023399799691, 0.04989529272512064, 0.03150323226805062, 0.024219247928616953, 0.01775471182736957, 0.01238277337703724]",1,1.0,3.0
55022,4014,4014014,2019-09-23,11132,"[0.004940711462450593, 0.0038627380524613726, 0.002784764642472152, 0.001976284584980237, 0.003413582464965864, 0.014822134387351778, 0.04428674092705713, 0.07473948975925261, 0.07905138339920949, 0.0696191160618038, 0.055156306144448435, 0.047969816744520305, 0.05174272367948257, 0.044556234279554435, 0.054437657204455626, 0.08066834351419332, 0.07779374775422206, 0.07276320517427237, 0.0794107078692059, 0.05982752425440172, 0.028027308659719728, 0.0212899748472871, 0.016978081207330218, 0.009881422924901186]",0,1.0,2.0
55023,4014,4014014,2019-09-22,6712,"[0.017729439809296782, 0.01296185935637664, 0.01132300357568534, 0.00566150178784267, 0.005512514898688915, 0.00834326579261025, 0.010131108462455305, 0.0166865315852205, 0.02339094159713945, 0.047526817640047674, 0.056615017878426696, 0.06123361144219309, 0.06868295589988081, 0.07389749702026222, 0.07091775923718713, 0.07151370679380215, 0.07374851013110846, 0.0749404052443385, 0.06764004767580453, 0.07255661501787843, 0.052443384982121574, 0.04410011918951132, 0.03218116805721097, 0.02026221692491061]",6,2.0,2.0
55024,4014,4014014,2019-09-21,7475,"[0.016053511705685617, 0.007491638795986622, 0.006153846153846154, 0.004548494983277592, 0.0033444816053511705, 0.009498327759197324, 0.016722408026755852, 0.024749163879598662, 0.042140468227424746, 0.05217391304347826, 0.07224080267558529, 0.07317725752508361, 0.0719732441471572, 0.06836120401337793, 0.06755852842809365, 0.06595317725752509, 0.05846153846153846, 0.07250836120401338, 0.07264214046822742, 0.059665551839464884, 0.04588628762541806, 0.03264214046822742, 0.03103678929765886, 0.025016722408026756]",5,2.0,2.0
55025,4014,4014014,2019-09-20,11732,"[0.00519945448346403, 0.003068530514831231, 0.0019604500511421754, 0.0015342652574156155, 0.003579952267303103, 0.01261506989430617, 0.03426525741561541, 0.06716672349130583, 0.06801909307875895, 0.04730651210364814, 0.0477326968973747, 0.05088646437095124, 0.06222297988407774, 0.06946812137742925, 0.07824752812819638, 0.0740709171496761, 0.06946812137742925, 0.07637231503579953, 0.07424139106716672, 0.05250596658711217, 0.03818615751789976, 0.024889191953631096, 0.020883054892601432, 0.016109785202863963]",4,1.0,2.0
55026,4014,4014014,2019-09-19,11053,"[0.009047317470370035, 0.004433185560481318, 0.0021713561928888084, 0.001809463494074007, 0.0029856147652221115, 0.01275671763322175, 0.039174884646702254, 0.06875961277481227, 0.07400705690762689, 0.06713109563014566, 0.050212611960553696, 0.05337917307518321, 0.051026870532887, 0.04695557767122048, 0.051660182755812904, 0.07572604722699719, 0.0765403057993305, 0.08024970596218221, 0.07943544738984891, 0.056998100063331225, 0.037546367502035646, 0.023342079073554692, 0.021351669230073284, 0.013299556681443952]",3,1.0,2.0
55027,4014,4014014,2019-09-18,10431,"[0.005943821301888601, 0.002396702137858307, 0.0018214936247723133, 0.0015338893682293165, 0.0029719106509443005, 0.014859553254721504, 0.04074393634359122, 0.07218866839229221, 0.07506471095772217, 0.057424983223085035, 0.052343974690825426, 0.04956380021090979, 0.04630428530342249, 0.0516728980922251, 0.05128942575016777, 0.07918703863483846, 0.0811044003451251, 0.08532259610775572, 0.0763109960694085, 0.05090595340811044, 0.03748442143610392, 0.025405042661298054, 0.020899242642124435, 0.01725625539257981]",2,1.0,2.0
55028,4014,4014014,2019-09-17,10555,"[0.0049265750828991, 0.0016106110847939365, 0.0017053529133112268, 0.001231643770724775, 0.002747513027001421, 0.014021790620558977, 0.04225485551871151, 0.07143533870203694, 0.08450971103742302, 0.06556134533396495, 0.04964471814306016, 0.05087636191378494, 0.04244433917574609, 0.050023685457129326, 0.05542396968261488, 0.07314069161534818, 0.08460445286594032, 0.08109900521080057, 0.07844623401231644, 0.05135007105637139, 0.03808621506395073, 0.023874940786357178, 0.018664140217906206, 0.01231643770724775]",1,1.0,2.0
55029,4014,4014014,2019-09-16,9736,"[0.005546425636811832, 0.0031840591618734594, 0.0026705012325390306, 0.002362366474938373, 0.004108463434675432, 0.014995891536565324, 0.04509038619556286, 0.07847165160230074, 0.08124486442070665, 0.0658381265406738, 0.05135579293344289, 0.054437140509449464, 0.05012325390304026, 0.04745275267050123, 0.05217748562037798, 0.07405505341002465, 0.08206655710764174, 0.08853738701725555, 0.0607025472473295, 0.04663105998356615, 0.03451109285127362, 0.02362366474938373, 0.019617912900575185, 0.01119556285949055]",0,1.0,2.0
55030,4014,4014014,2019-09-15,6808,"[0.017479435957696826, 0.010869565217391304, 0.009694477085781434, 0.007344300822561692, 0.0035252643948296123, 0.00763807285546416, 0.007197414806110458, 0.013660399529964748, 0.02335487661574618, 0.038484136310223266, 0.05464159811985899, 0.060517038777908344, 0.06565804935370152, 0.0850470035252644, 0.06374853113983549, 0.07021151586368977, 0.06316098707403055, 0.07961222091656875, 0.0768213866039953, 0.07344300822561692, 0.0681551116333725, 0.04905992949471211, 0.03275558166862515, 0.017920094007050528]",6,2.0,2.0
55031,4014,4014014,2019-09-14,7678,"[0.013024225058609012, 0.006772597030476686, 0.004949205522271425, 0.0057306590257879654, 0.004428236519927064, 0.009507684292784578, 0.016410523573847355, 0.024876269861943214, 0.03698879916644959, 0.04727793696275072, 0.060302162021359726, 0.06902839281062777, 0.07619171659286272, 0.07241469132586612, 0.08504818963271685, 0.06915863506121386, 0.0698098463141443, 0.07137275332117739, 0.06694451680125033, 0.05743683250846575, 0.05131544673091951, 0.036728314665277415, 0.025527481114873664, 0.01875488408439698]",5,2.0,2.0
55032,4014,4014014,2019-09-13,10824,"[0.005543237250554324, 0.0022172949002217295, 0.0016629711751662971, 0.001385809312638581, 0.0029563932002956393, 0.01533628972653363, 0.0422209903917221, 0.06531781226903179, 0.06771988174427199, 0.05044345898004435, 0.04637841832963784, 0.05155210643015521, 0.05478566149297857, 0.07067627494456763, 0.07621951219512195, 0.07677383592017738, 0.07686622320768663, 0.07963784183296378, 0.05709534368070954, 0.05035107169253511, 0.03954175905395418, 0.028085735402808575, 0.022819660014781966, 0.014412416851441241]",4,1.0,2.0
55033,4014,4014014,2019-09-12,10263,"[0.005748806391893208, 0.002728247101237455, 0.0020461853259280912, 0.0012666861541459611, 0.00311799668712852, 0.01325148592029621, 0.03916983338205203, 0.07132417421806489, 0.07892429114294067, 0.0620676215531521, 0.04988794699405632, 0.04793919906460099, 0.04745201208223716, 0.04793919906460099, 0.05251875669882101, 0.07931404072883172, 0.08389359836305174, 0.08555003410308877, 0.06830361492740913, 0.06674461658384488, 0.03381077657604989, 0.025820910065283056, 0.019584916691026015, 0.011595050180259183]",3,1.0,3.0
55034,4014,4014014,2019-09-11,10275,"[0.006228710462287105, 0.002530413625304136, 0.0010705596107055961, 0.0011678832116788322, 0.0023357664233576644, 0.014111922141119221, 0.04457420924574209, 0.07493917274939173, 0.07610705596107056, 0.060535279805352796, 0.05362530413625304, 0.04603406326034063, 0.05206812652068127, 0.04661800486618005, 0.05197080291970803, 0.0740632603406326, 0.08165450121654501, 0.08905109489051095, 0.07562043795620438, 0.05605839416058394, 0.03435523114355231, 0.025693430656934305, 0.018880778588807785, 0.01070559610705596]",2,2.0,3.0
55035,4014,4014014,2019-09-10,9809,"[0.006014884289937812, 0.0020389438270975633, 0.0016311550616780507, 0.0020389438270975633, 0.002956468549291467, 0.013049240493424406, 0.04393923947395249, 0.07625649913344887, 0.0817616474666123, 0.057396268732796414, 0.05107554286879396, 0.05301253950453665, 0.045366500152920784, 0.044347028239372005, 0.05393006422673055, 0.0747272912631257, 0.09144663064532572, 0.09216026098480987, 0.06718319910286472, 0.04495871138750127, 0.03731267203588541, 0.0256906922214293, 0.021510857375879294, 0.010194719135487817]",1,1.0,3.0
55036,4014,4014014,2019-09-09,10196,"[0.004903883876029816, 0.003530796390741467, 0.002844252648097293, 0.0012750098077677521, 0.003530796390741467, 0.01618281679089839, 0.04227147901137701, 0.06983130639466457, 0.07944291879168301, 0.06316202432326402, 0.048842683405256965, 0.054040800313848565, 0.04874460572773637, 0.051686936053354254, 0.05531581012161632, 0.06129854845037269, 0.0825814044723421, 0.09121224009415457, 0.08522950176539819, 0.0507061592781483, 0.035013730874852884, 0.022459788152216557, 0.01539819537073362, 0.010494311494703805]",0,5.0,2.0
55037,4014,4014014,2019-09-08,6144,"[0.017252604166666668, 0.01513671875, 0.0078125, 0.006184895833333333, 0.005208333333333333, 0.007161458333333333, 0.0087890625, 0.01123046875, 0.02197265625, 0.03662109375, 0.044596354166666664, 0.052571614583333336, 0.06429036458333333, 0.06640625, 0.08024088541666667, 0.07535807291666667, 0.07763671875, 0.08610026041666667, 0.07893880208333333, 0.07389322916666667, 0.056640625, 0.050130208333333336, 0.035970052083333336, 0.019856770833333332]",6,5.0,2.0
55038,4014,4014014,2019-09-07,6862,"[0.015301661323229378, 0.008598076362576508, 0.004809093558729233, 0.004663363450888954, 0.004663363450888954, 0.008452346254736228, 0.017487612940833577, 0.022588166715243368, 0.03337219469542407, 0.04503060332264646, 0.06004080443019528, 0.06951326143981347, 0.07184494316525794, 0.07927717866511222, 0.0714077528417371, 0.07446808510638298, 0.06776450014573011, 0.07461381521422326, 0.06718157971436899, 0.06587000874380647, 0.050568347420577094, 0.03002040221509764, 0.03002040221509764, 0.02244243660740309]",5,1.0,2.0
